transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000329,card_00297,2026-02-09T20:43:41Z,66.3,electronics,IN,True,False
txn_0000330,card_00805,2026-02-10T10:28:38Z,50.73,grocery,GB,False,False
txn_0000331,card_00055,2026-02-04T02:46:10Z,27.62,restaurant,IN,True,False
txn_0000332,card_00619,2026-02-03T13:47:12Z,43.66,travel,SG,False,False
txn_0000333,card_00123,2026-03-02T00:17:59Z,36.62,atm_withdrawal,AE,True,True
txn_0000334,card_00363,2026-02-27T19:08:49Z,63.25,utilities,GB,True,False
txn_0000335,card_00242,2026-02-18T22:52:37Z,113.85,fuel,AE,True,False
txn_0000336,card_00665,2026-02-28T20:05:01Z,34.54,grocery,GB,False,False
txn_0000337,card_00455,2026-03-01T09:40:08Z,173.25,fuel,SG,True,False
txn_0000338,card_00673,2026-02-27T05:22:36Z,44.21,entertainment,DE,True,False
txn_0000339,card_00509,2026-03-01T14:06:34Z,53.39,pharmacy,SG,True,False
txn_0000340,card_00006,2026-02-13T04:00:32Z,21.54,grocery,SG,True,False
txn_0000341,card_00253,2026-02-08T02:31:21Z,13.08,online_retail,AE,True,False
txn_0000342,card_00675,2026-02-25T01:05:34Z,8.84,grocery,GB,False,False
txn_0000343,card_00226,2026-02-25T14:16:46Z,53.78,entertainment,AE,False,False
txn_0000344,card_00802,2026-02-19T11:09:22Z,166.95,travel,GB,False,False
txn_0000345,card_00198,2026-02-19T14:14:12Z,21.65,entertainment,AE,False,False
txn_0000346,card_00414,2026-02-20T02:51:48Z,101.71,electronics,DE,True,True
txn_0000347,card_00743,2026-02-05T11:57:14Z,24.09,restaurant,US,True,False
txn_0000348,card_00124,2026-02-10T09:05:18Z,42.18,restaurant,AE,True,False
txn_0000349,card_00752,2026-02-24T00:02:15Z,74.62,electronics,GB,True,False
txn_0000350,card_00581,2026-02-01T21:04:32Z,806.97,atm_withdrawal,DE,True,False
txn_0000351,card_00108,2026-02-01T19:01:00Z,27.41,pharmacy,DE,False,False
txn_0000352,card_00281,2026-02-27T17:01:52Z,2619.69,travel,GB,False,True
txn_0000353,card_00746,2026-02-04T09:54:52Z,12.77,utilities,SG,False,False
txn_0000354,card_00594,2026-02-07T13:47:03Z,218.44,grocery,US,True,False
txn_0000355,card_00231,2026-02-21T22:46:01Z,17.7,restaurant,DE,True,False
txn_0000356,card_00794,2026-02-01T15:12:42Z,289.21,fuel,SG,False,False
txn_0000357,card_00242,2026-02-19T20:55:45Z,294.31,travel,SG,False,False
txn_0000358,card_00729,2026-02-19T14:40:33Z,95.61,grocery,AE,False,False
txn_0000359,card_00357,2026-02-28T00:16:46Z,20.01,travel,GB,False,False
txn_0000360,card_00192,2026-02-23T22:36:49Z,18.22,grocery,IN,False,False
txn_0000361,card_00307,2026-02-02T19:51:14Z,156.43,atm_withdrawal,IN,True,False
txn_0000362,card_00082,2026-02-14T12:30:20Z,40.09,restaurant,SG,False,False
txn_0000363,card_00689,2026-02-21T22:19:25Z,57.61,online_retail,US,False,False
txn_0000364,card_00469,2026-02-01T10:34:20Z,24.86,travel,DE,True,False
txn_0000365,card_00653,2026-02-01T13:28:25Z,70.09,electronics,GB,False,False
txn_0000366,card_00058,2026-02-08T22:28:10Z,29.36,electronics,DE,False,False
txn_0000367,card_00460,2026-02-22T02:36:49Z,45.89,online_retail,GB,True,False
txn_0000368,card_00208,2026-02-07T04:08:38Z,989.17,atm_withdrawal,GB,True,False
txn_0000369,card_00077,2026-02-10T17:14:38Z,41.79,grocery,GB,True,False
txn_0000371,card_00784,2026-02-04T13:38:41Z,36.4,entertainment,GB,False,False
txn_0000372,card_00149,2026-02-21T02:47:36Z,33.7,utilities,SG,True,False
txn_0000373,card_00548,2026-02-19T05:12:02Z,65.82,grocery,SG,True,False
txn_0000374,card_00379,2026-02-20T06:36:23Z,19.13,utilities,AE,True,False
txn_0000375,card_00881,2026-02-01T00:45:45Z,85.13,travel,SG,True,False
txn_0000376,card_00269,2026-03-02T11:28:01Z,116.03,utilities,US,True,False
txn_0000377,card_00428,2026-02-16T09:42:09Z,263.32,online_retail,SG,False,False
txn_0000378,card_00143,2026-02-01T11:17:49Z,323.2,travel,DE,False,False
txn_0000379,card_00085,2026-02-27T15:02:13Z,191.48,online_retail,GB,False,False
txn_0000380,card_00615,2026-03-02T19:48:08Z,261.71,restaurant,SG,False,False
txn_0000381,card_00493,2026-02-01T23:00:17Z,359.18,utilities,SG,True,False
txn_0000382,card_00421,2026-02-20T22:49:02Z,38.63,electronics,AE,False,False
txn_0000383,card_00900,2026-02-27T09:02:07Z,85.48,utilities,DE,False,False
txn_0000384,card_00668,2026-02-06T17:38:26Z,177.81,travel,US,True,False
txn_0000385,card_00602,2026-02-28T16:43:31Z,72.01,grocery,SG,True,False
txn_0000386,card_00398,2026-02-07T05:51:32Z,114.06,atm_withdrawal,GB,True,False
txn_0000387,card_00177,2026-02-16T14:12:36Z,64.21,entertainment,IN,False,False
txn_0000389,card_00183,2026-02-06T03:51:37Z,81.58,electronics,US,True,False
txn_0000390,card_00702,2026-03-01T18:18:25Z,352.85,entertainment,SG,False,False
txn_0000391,card_00609,2026-02-17T18:44:48Z,530.55,travel,SG,True,False
txn_0000392,card_00812,2026-02-26T22:06:53Z,33.47,pharmacy,DE,True,False
txn_0000393,card_00497,2026-02-05T06:44:26Z,107.77,atm_withdrawal,AE,True,False
txn_0000394,card_00212,2026-02-23T15:00:12Z,64.65,atm_withdrawal,US,False,False
txn_0000395,card_00202,2026-02-04T06:50:57Z,35.61,pharmacy,DE,True,False
txn_0000396,card_00658,2026-02-07T16:07:54Z,98.96,entertainment,US,True,False
txn_0000397,card_00355,2026-02-14T12:14:24Z,741.17,utilities,IN,True,False
txn_0000398,card_00189,2026-02-11T02:51:32Z,50.76,electronics,GB,True,False
txn_0000399,card_00364,2026-02-21T19:12:57Z,176.81,online_retail,IN,True,False
txn_0000400,card_00861,2026-02-24T09:07:57Z,49.17,travel,US,True,False
txn_0000401,card_00258,2026-02-18T11:45:13Z,149.55,restaurant,AE,False,False
txn_0000402,card_00678,2026-03-01T14:54:37Z,58.92,travel,DE,False,False
txn_0000403,card_00073,2026-02-22T03:35:54Z,25.89,atm_withdrawal,SG,True,False
txn_0000404,card_00745,2026-02-26T01:01:38Z,141.89,utilities,US,False,False
txn_0000405,card_00504,2026-02-21T07:55:23Z,76.86,online_retail,DE,True,False
txn_0000406,card_00316,2026-02-25T20:57:51Z,88.31,pharmacy,DE,False,False
txn_0000407,card_00364,2026-02-19T14:28:54Z,275.51,restaurant,IN,False,False
txn_0000408,card_00853,2026-02-10T12:34:08Z,24.11,entertainment,DE,True,False
txn_0000409,card_00775,2026-03-02T15:56:04Z,486.43,entertainment,GB,False,False
txn_0000410,card_00660,2026-02-13T04:53:57Z,37.22,travel,GB,True,False
txn_0000411,card_00831,2026-02-04T22:38:32Z,127.79,pharmacy,SG,True,False
txn_0000412,card_00558,2026-02-14T01:20:40Z,1038.11,utilities,US,False,True
txn_0000413,card_00774,2026-02-15T09:08:08Z,300.25,electronics,DE,True,False
txn_0000414,card_00467,2026-02-24T09:31:37Z,938.27,restaurant,DE,False,False
txn_0000415,card_00777,2026-02-05T22:06:40Z,522.18,pharmacy,SG,True,False
txn_0000416,card_00585,2026-02-14T23:52:29Z,167.54,utilities,AE,True,False
txn_0000417,card_00536,2026-02-25T00:47:45Z,189.95,utilities,AE,True,False
txn_0000418,card_00375,2026-03-02T16:11:34Z,87.85,entertainment,US,True,False
txn_0000419,card_00659,2026-02-12T09:44:10Z,79.7,utilities,AE,True,False
txn_0000420,card_00660,2026-02-16T15:49:49Z,23.2,utilities,AE,True,False
txn_0000421,card_00509,2026-02-08T17:02:44Z,24.21,entertainment,SG,True,False
txn_0000422,card_00690,2026-02-13T01:35:08Z,46.64,grocery,AE,True,False
txn_0000423,card_00428,2026-02-21T06:28:14Z,93.57,travel,SG,False,False
txn_0000424,card_00465,2026-02-08T14:33:37Z,913.18,pharmacy,AE,True,False
txn_0000425,card_00237,2026-03-01T09:09:28Z,16.67,utilities,GB,False,False
txn_0000426,card_00133,2026-02-03T11:02:46Z,14.75,utilities,DE,True,False
txn_0000427,card_00299,2026-02-20T10:43:35Z,5.3,electronics,DE,False,False
txn_0000428,card_00461,2026-02-09T20:49:31Z,56.78,fuel,IN,False,False
txn_0000429,card_00190,2026-02-10T01:22:08Z,34.42,electronics,US,True,False
txn_0000430,card_00345,2026-02-15T05:09:07Z,256.16,utilities,GB,True,False
txn_0000431,card_00376,2026-02-05T15:51:05Z,347.29,utilities,IN,True,False
txn_0000432,card_00807,2026-02-28T23:46:43Z,77.37,fuel,AE,True,False
txn_0000433,card_00292,2026-02-18T02:14:41Z,3.88,travel,GB,True,False
txn_0000434,card_00817,2026-02-08T15:36:16Z,80.88,utilities,SG,True,False
txn_0000435,card_00753,2026-02-04T08:40:16Z,353.76,travel,GB,True,False
txn_0000436,card_00006,2026-02-24T18:54:47Z,43.68,fuel,US,False,False
txn_0000437,card_00307,2026-03-02T04:42:14Z,114.78,restaurant,SG,True,False
txn_0000438,card_00601,2026-02-11T17:02:50Z,190.48,atm_withdrawal,US,False,False
txn_0000439,card_00882,2026-02-18T05:18:34Z,65.93,grocery,AE,False,False
txn_0000440,card_00305,2026-02-07T00:36:23Z,181.83,utilities,DE,True,False
txn_0000441,card_00715,2026-02-17T21:58:53Z,24.57,utilities,GB,True,False
txn_0000442,card_00378,2026-02-06T14:26:11Z,73.68,restaurant,US,True,False
txn_0000443,card_00247,2026-02-26T05:46:01Z,54.77,online_retail,GB,False,False
txn_0000444,card_00280,2026-02-11T20:16:15Z,37.75,entertainment,AE,False,False
txn_0000445,card_00233,2026-02-23T23:57:12Z,16.17,electronics,SG,True,False
txn_0000446,card_00360,2026-02-26T23:06:19Z,93.22,restaurant,GB,True,False
txn_0000447,card_00638,2026-02-11T11:43:21Z,382.98,pharmacy,SG,True,False
txn_0000448,card_00022,2026-02-12T02:58:07Z,5.97,online_retail,SG,True,False
txn_0000449,card_00352,2026-02-24T16:33:17Z,225.79,fuel,AE,True,False
txn_0000450,card_00474,2026-02-28T14:57:14Z,37.12,restaurant,DE,False,False
txn_0000451,card_00162,2026-02-01T21:36:31Z,18.99,entertainment,US,False,False
txn_0000452,card_00828,2026-02-28T15:08:31Z,160.87,atm_withdrawal,AE,True,False
txn_0000453,card_00449,2026-02-14T09:21:28Z,16.5,online_retail,US,False,False
txn_0000454,card_00047,2026-02-17T15:22:35Z,39.27,pharmacy,DE,True,False
txn_0000455,card_00890,2026-02-04T08:32:02Z,224.39,fuel,GB,True,False
txn_0000456,card_00898,2026-02-26T01:44:39Z,62.27,fuel,AE,True,False
txn_0000457,card_00718,2026-02-20T10:31:38Z,112.47,electronics,US,True,False
txn_0000458,card_00665,2026-02-09T13:10:41Z,137.28,online_retail,IN,False,False
txn_0000459,card_00797,2026-02-24T08:56:11Z,345.88,entertainment,IN,True,False
txn_0000460,card_00506,2026-02-18T22:37:54Z,29.86,utilities,US,False,False
txn_0000461,card_00432,2026-02-10T17:27:52Z,113.81,grocery,IN,True,False
txn_0000462,card_00042,2026-02-05T02:25:46Z,127.89,utilities,GB,False,False
txn_0000463,card_00842,2026-02-25T02:46:10Z,7.34,restaurant,IN,False,False
txn_0000464,card_00321,2026-03-02T02:01:53Z,114.32,entertainment,IN,True,False
txn_0000465,card_00158,2026-02-19T21:21:02Z,7.98,atm_withdrawal,DE,True,False
txn_0000466,card_00007,2026-02-28T09:26:39Z,128.48,grocery,US,True,False
txn_0000467,card_00613,2026-02-13T19:34:00Z,192.82,entertainment,GB,False,False
txn_0000468,card_00616,2026-03-01T18:32:23Z,186.98,grocery,IN,False,False
txn_0000469,card_00598,2026-02-13T11:21:07Z,99.46,restaurant,DE,True,False
txn_0000470,card_00145,2026-02-27T03:45:25Z,199.32,grocery,DE,True,False
txn_0000471,card_00044,2026-02-10T01:15:06Z,72.33,restaurant,AE,True,False
txn_0000472,card_00625,2026-02-02T18:45:46Z,100.92,fuel,DE,True,False
txn_0000473,card_00328,2026-02-25T14:53:48Z,133.64,fuel,IN,False,False
txn_0000474,card_00230,2026-02-28T16:53:53Z,93.51,restaurant,DE,True,False
txn_0000475,card_00254,2026-02-13T10:40:22Z,50.31,entertainment,GB,True,False
txn_0000476,card_00771,2026-03-01T20:46:55Z,348.02,grocery,DE,True,True
txn_0000477,card_00150,2026-02-01T02:04:11Z,254.0,grocery,AE,False,False
txn_0000478,card_00635,2026-02-19T22:44:16Z,3.33,atm_withdrawal,DE,False,False
txn_0000479,card_00374,2026-02-04T13:38:35Z,43.55,grocery,IN,True,False
txn_0000480,card_00710,2026-03-01T18:28:14Z,153.8,fuel,GB,False,False
txn_0000481,card_00601,2026-02-25T17:36:10Z,48.59,travel,GB,True,False
txn_0000482,card_00146,2026-02-21T12:42:00Z,16.96,restaurant,AE,True,False
txn_0000483,card_00488,2026-02-08T17:25:16Z,30.12,atm_withdrawal,DE,True,False
txn_0000484,card_00785,2026-02-09T11:42:13Z,35.8,online_retail,SG,True,False
txn_0000485,card_00002,2026-02-24T21:12:31Z,26.77,fuel,AE,True,False
txn_0000486,card_00209,2026-02-14T21:02:31Z,48.96,travel,AE,True,False
txn_0000487,card_00711,2026-02-18T17:04:58Z,127.68,pharmacy,DE,True,False
txn_0000488,card_00649,2026-02-01T05:01:56Z,29.22,travel,SG,True,False
txn_0000489,card_00845,2026-02-28T19:07:00Z,59.79,electronics,AE,False,False
txn_0000490,card_00148,2026-02-10T07:20:26Z,7.63,utilities,IN,False,False
txn_0000491,card_00020,2026-02-19T16:15:27Z,496.75,restaurant,GB,False,False
txn_0000492,card_00499,2026-02-17T08:11:58Z,31.97,grocery,IN,True,False
txn_0000493,card_00265,2026-02-20T06:22:19Z,14.09,entertainment,AE,True,False
txn_0000494,card_00840,2026-02-16T01:13:28Z,317.03,travel,DE,False,False
txn_0000495,card_00231,2026-02-12T09:41:14Z,78.44,online_retail,IN,True,False
txn_0000496,card_00094,2026-02-13T21:01:43Z,35.09,restaurant,GB,True,False
txn_0000497,card_00503,2026-02-18T19:43:44Z,6.49,pharmacy,IN,True,False
txn_0000498,card_00587,2026-02-21T15:24:23Z,105.24,pharmacy,DE,True,False
txn_0000499,card_00498,2026-02-03T16:10:37Z,383.84,entertainment,GB,True,False
txn_0000500,card_00766,2026-02-12T02:43:45Z,47.04,grocery,AE,False,False
txn_0000501,card_00867,2026-03-01T01:33:12Z,67.42,grocery,US,False,False
txn_0000502,card_00637,2026-02-03T15:13:06Z,23.15,online_retail,DE,True,False
txn_0000503,card_00716,2026-02-08T13:44:44Z,231.01,grocery,GB,False,False
txn_0000504,card_00495,2026-02-15T07:40:44Z,103.71,atm_withdrawal,DE,False,False
txn_0000505,card_00140,2026-02-17T01:58:11Z,24.26,utilities,IN,False,False
txn_0000506,card_00561,2026-02-10T03:37:45Z,42.37,atm_withdrawal,SG,False,False
txn_0000507,card_00323,2026-02-06T12:39:20Z,50.22,pharmacy,DE,False,False
txn_0000508,card_00679,2026-02-11T17:37:21Z,94.62,atm_withdrawal,AE,True,False
txn_0000509,card_00164,2026-02-08T01:16:21Z,255.12,online_retail,AE,False,False
txn_0000510,card_00824,2026-02-28T21:29:35Z,16.33,atm_withdrawal,IN,True,False
txn_0000511,card_00141,2026-02-15T06:13:27Z,148.87,grocery,IN,False,False
txn_0000512,card_00632,2026-03-02T19:35:40Z,6153.59,travel,US,True,False
txn_0000513,card_00049,2026-02-17T17:44:12Z,353.23,pharmacy,GB,True,False
txn_0000514,card_00816,2026-02-14T22:05:17Z,75.81,travel,SG,True,False
txn_0000515,card_00337,2026-02-16T12:05:15Z,111.82,utilities,GB,True,False
txn_0000516,card_00061,2026-03-01T11:40:16Z,57.56,electronics,IN,False,False
txn_0000517,card_00868,2026-02-14T01:29:11Z,56.06,pharmacy,GB,True,False
txn_0000518,card_00577,2026-02-17T07:33:34Z,193.6,restaurant,AE,True,False
txn_0000519,card_00792,2026-02-28T07:24:37Z,97.52,fuel,GB,True,False
txn_0000520,card_00160,2026-02-26T15:48:13Z,36.54,travel,AE,False,False
txn_0000521,card_00867,2026-02-18T22:25:44Z,120.71,utilities,GB,True,False
txn_0000522,card_00140,2026-02-04T20:32:40Z,49.43,electronics,SG,False,False
txn_0000523,card_00534,2026-02-09T18:09:08Z,45.06,grocery,AE,False,False
txn_0000524,card_00758,2026-02-20T00:12:13Z,62.08,fuel,SG,False,False
txn_0000525,card_00269,2026-02-19T10:59:34Z,62.9,travel,SG,False,False
txn_0000526,card_00020,2026-02-24T16:42:30Z,243.54,fuel,SG,False,False
txn_0000527,card_00584,2026-02-25T03:29:52Z,94.65,fuel,SG,True,False
txn_0000528,card_00208,2026-02-09T04:47:02Z,6.59,entertainment,SG,False,False
txn_0000529,card_00684,2026-02-24T00:51:26Z,100.48,entertainment,IN,True,False
txn_0000530,card_00184,2026-02-22T13:51:14Z,43.63,entertainment,DE,False,False
txn_0000531,card_00325,2026-02-26T18:26:40Z,5.69,entertainment,DE,False,False
txn_0000532,card_00547,2026-02-08T06:52:29Z,69.64,online_retail,GB,True,False
txn_0000533,card_00548,2026-02-02T02:45:24Z,16.99,online_retail,US,False,False
txn_0000535,card_00891,2026-02-26T19:06:14Z,4.01,electronics,IN,False,False
txn_0000536,card_00575,2026-02-08T05:09:27Z,72.86,travel,AE,True,False
txn_0000537,card_00527,2026-02-01T00:41:44Z,358.5,utilities,GB,False,False
txn_0000538,card_00685,2026-02-11T04:18:36Z,67.26,fuel,AE,False,False
txn_0000539,card_00657,2026-02-03T00:51:47Z,223.57,utilities,DE,True,False
txn_0000540,card_00135,2026-02-16T13:23:33Z,34.71,online_retail,DE,False,False
txn_0000541,card_00858,2026-02-05T08:14:08Z,29.26,atm_withdrawal,DE,False,False
txn_0000542,card_00318,2026-02-19T15:46:25Z,20.24,restaurant,US,True,False
txn_0000543,card_00241,2026-02-19T10:58:06Z,8.96,grocery,GB,False,False
txn_0000544,card_00492,2026-02-02T17:35:31Z,212.52,travel,AE,False,False
txn_0000545,card_00572,2026-02-16T04:59:37Z,48.44,travel,DE,False,False
txn_0000546,card_00400,2026-02-07T01:57:43Z,56.86,online_retail,IN,True,False
txn_0000547,card_00538,2026-02-02T12:10:28Z,60.61,travel,GB,True,False
txn_0000548,card_00845,2026-02-10T09:36:35Z,277.05,pharmacy,IN,True,False
txn_0000549,card_00532,2026-02-22T14:48:46Z,42.93,restaurant,US,True,False
txn_0000550,card_00041,2026-02-13T01:22:44Z,63.58,atm_withdrawal,GB,True,False
txn_0000551,card_00527,2026-02-23T12:29:02Z,1306.28,entertainment,US,False,False
txn_0000552,card_00379,2026-03-01T07:24:19Z,3.78,online_retail,IN,False,False
txn_0000553,card_00454,2026-03-01T14:34:26Z,451.92,grocery,GB,False,False
txn_0000554,card_00174,2026-02-28T00:56:25Z,275.48,grocery,SG,True,False
txn_0000555,card_00363,2026-02-09T15:30:15Z,9.86,fuel,AE,False,False
txn_0000556,card_00850,2026-02-17T05:58:31Z,38.66,atm_withdrawal,GB,False,False
txn_0000557,card_00899,2026-02-08T08:44:39Z,272.57,online_retail,US,True,False
txn_0000558,card_00234,2026-02-17T04:14:11Z,19.43,entertainment,IN,True,False
txn_0000559,card_00387,2026-02-18T13:04:42Z,103.21,utilities,GB,True,False
txn_0000560,card_00677,2026-02-08T10:56:17Z,62.9,electronics,SG,False,False
txn_0000561,card_00406,2026-02-19T18:55:58Z,82.23,electronics,IN,False,False
txn_0000562,card_00472,2026-02-25T01:27:37Z,39.87,restaurant,IN,False,False
txn_0000563,card_00257,2026-02-05T21:18:40Z,52.46,grocery,IN,True,False
txn_0000564,card_00508,2026-02-03T01:56:06Z,103.08,atm_withdrawal,US,False,False
txn_0000565,card_00141,2026-02-26T08:15:10Z,98.79,pharmacy,AE,False,False
txn_0000566,card_00541,2026-02-03T18:29:55Z,88.75,utilities,SG,False,False
txn_0000567,card_00771,2026-02-17T12:50:23Z,925.13,atm_withdrawal,IN,True,False
txn_0000568,card_00044,2026-02-09T10:52:11Z,109.46,grocery,AE,True,False
txn_0000569,card_00667,2026-02-11T11:30:46Z,38.35,pharmacy,AE,False,False
txn_0000570,card_00338,2026-02-05T07:29:27Z,43.9,electronics,DE,True,False
txn_0000571,card_00611,2026-02-08T06:23:57Z,100.62,atm_withdrawal,SG,True,False
txn_0000572,card_00470,2026-02-06T18:03:23Z,84.73,entertainment,IN,False,False
txn_0000573,card_00890,2026-02-27T13:04:48Z,56.65,pharmacy,DE,False,False
txn_0000574,card_00702,2026-02-12T05:15:42Z,306.79,electronics,AE,True,False
txn_0000575,card_00741,2026-02-21T11:51:25Z,61.6,electronics,US,False,False
txn_0000576,card_00458,2026-02-02T08:46:15Z,317.77,grocery,US,False,False
txn_0000577,card_00475,2026-02-13T18:39:40Z,35.74,online_retail,GB,True,False
txn_0000578,card_00749,2026-02-02T23:07:19Z,76.52,electronics,AE,True,False
txn_0000579,card_00107,2026-02-15T05:26:26Z,82.27,atm_withdrawal,US,True,False
txn_0000580,card_00096,2026-02-23T19:06:23Z,32.54,atm_withdrawal,US,False,False
txn_0000581,card_00213,2026-02-22T19:24:22Z,312.87,online_retail,SG,False,True
txn_0000582,card_00641,2026-02-04T17:19:54Z,248.75,fuel,AE,True,False
txn_0000583,card_00012,2026-02-19T07:50:19Z,21.81,grocery,AE,True,False
txn_0000584,card_00595,2026-02-18T20:30:02Z,17.42,fuel,IN,False,False
txn_0000585,card_00133,2026-02-20T04:14:05Z,85.06,travel,IN,False,False
txn_0000586,card_00735,2026-02-16T06:59:25Z,69.78,pharmacy,US,True,False
txn_0000587,card_00752,2026-02-25T20:56:03Z,293.58,fuel,GB,True,False
txn_0000588,card_00206,2026-02-03T10:25:35Z,657.15,pharmacy,GB,True,True
txn_0000589,card_00178,2026-02-13T18:28:17Z,65.09,fuel,US,False,False
txn_0000590,card_00737,2026-02-16T23:24:54Z,50.93,utilities,US,True,False
txn_0000591,card_00328,2026-02-15T16:44:59Z,41.41,utilities,SG,False,False
txn_0000592,card_00673,2026-02-19T01:06:44Z,33.82,travel,DE,True,False
txn_0000593,card_00327,2026-02-06T15:54:41Z,1154.68,entertainment,US,True,False
txn_0000594,card_00497,2026-02-01T02:40:31Z,29.41,atm_withdrawal,IN,False,False
txn_0000595,card_00535,2026-02-22T10:09:15Z,108.64,grocery,GB,True,False
txn_0000596,card_00818,2026-02-01T11:57:31Z,9.13,travel,SG,True,False
txn_0000597,card_00369,2026-02-09T21:04:56Z,20.11,atm_withdrawal,DE,False,False
txn_0000598,card_00426,2026-02-11T22:46:05Z,63.41,restaurant,DE,False,False
txn_0000599,card_00550,2026-02-22T15:51:25Z,84.0,entertainment,US,True,False
